"Time","damper.phi_rel","damper.w_rel"
0.30959999999999999,0.21375256512376156,-0.80982275399768888
0.31019999999999998,0.2132663437210997,-0.81091236213191165
0.31079999999999997,0.21277946933543113,-0.81199936639155779
0.31139999999999995,0.21229194353086406,-0.81308376323993092
0.312,0.21180376787366681,-0.8141655491482519
0.31259999999999999,0.21131494393226327,-0.81524472059567643
0.31319999999999998,0.21082547327722964,-0.81632127406931332
0.31379999999999997,0.2103353574812907,-0.81739520606424221
0.31439999999999996,0.20984459811931575,-0.8184665130835308
0.31499999999999995,0.20935319676831515,-0.81953519163825306
0.31559999999999999,0.20886115500743641,-0.8206012382475073
0.31619999999999998,0.20836847441796072,-0.82166464943843354
0.31679999999999997,0.20787515658329905,-0.82272542174623053
0.31739999999999996,0.20738120308898808,-0.82378355171417539
0.31799999999999995,0.2068866155226872,-0.82483903589364016
0.31859999999999999,0.20639139547417409,-0.82589187084410942
0.31919999999999998,0.20589554453534148,-0.82694205313319835
0.31979999999999997,0.20539906430019289,-0.82798957933667094
0.32039999999999996,0.20490195636483954,-0.82903444603845722
0.32099999999999995,0.20440422232749611,-0.8300766498306712
0.3216,0.20390586378847708,-0.83111618731362891
0.32219999999999999,0.20340688235019327,-0.83215305509586579
0.32279999999999998,0.20290727961714775,-0.83318724979415426
0.32339999999999997,0.20240705719593238,-0.83421876803352224
0.32399999999999995,0.20190621669522393,-0.83524760644727081
0.32459999999999994,0.20140475972578037,-0.83627376167699108
0.32519999999999999,0.20090268790043711,-0.83729723037258308
0.32579999999999998,0.20040000283410336,-0.83831800919227306
0.32639999999999997,0.19989670614375835,-0.83933609480263072
0.32699999999999996,0.19939279944844746,-0.84035148387858816
0.32759999999999995,0.1988882843692788,-0.84136417310345724
0.32819999999999999,0.19838316252941901,-0.84237415916894631
0.32879999999999998,0.19787743555409001,-0.84338143877517968
0.32939999999999997,0.19737110507056504,-0.844386008630714
0.32999999999999996,0.1968641727081647,-0.84538786545255684
0.33059999999999995,0.19635663990723654,-0.84638700591925065
0.33119999999999999,0.19584850791741382,-0.84738342667046329
0.33179999999999998,0.19533977888655255,-0.8483771245745636
0.33239999999999997,0.19483045444957187,-0.84936809638191191
0.33299999999999996,0.19432053624336335,-0.85035633885139461
0.33359999999999995,0.1938100259067865,-0.85134184875044028
0.3342,0.19329892508066457,-0.85232462285504029
0.33479999999999999,0.19278723540778014,-0.85330465794976296
0.33539999999999998,0.19227495853287094,-0.85428195082777347
0.33599999999999997,0.19176209610262557,-0.85525649829085104
0.33659999999999995,0.19124864976567907,-0.85622829714940607
0.33719999999999994,0.19073462117260878,-0.8571973442224986
0.33779999999999999,0.19022001197593019,-0.85816363633785486
0.33839999999999998,0.18970482383009232,-0.85912717033188579
0.33899999999999997,0.18918905839147371,-0.8600879430497046
0.33959999999999996,0.18867271731837795,-0.86104595134514428
0.34019999999999995,0.18815580227102954,-0.86200119208077475
0.34079999999999999,0.18763831491156954,-0.86295366212792179
0.34139999999999998,0.18712025690405135,-0.86390335836668264
0.34199999999999997,0.18660162991443635,-0.8648502776859458
0.34259999999999996,0.18608243561058957,-0.86579441698340787
0.34319999999999995,0.18556267566227566,-0.86673577316559036
0.34379999999999999,0.18504235174115422,-0.8676743431478583
0.34439999999999998,0.18452146552077583,-0.86861012385443781
0.34499999999999997,0.1840000186765777,-0.86954311221843328
0.34559999999999996,0.18347801288587931,-0.87047330518184551
0.34619999999999995,0.18295544982787815,-0.87140069969558931
0.3468,0.18243233118364544,-0.8723252927195102
0.34739999999999999,0.18190865863612199,-0.87324708122240369
0.34799999999999998,0.18138443387011363,-0.87416606218203152
0.34859999999999997,0.18085965857228714,-0.87508223258513984
0.34919999999999995,0.18033433443116603,-0.87599558942747746
0.34979999999999994,0.17980846313712595,-0.87690612971381221
0.35039999999999999,0.17928204638239065,-0.87781385045794957
0.35099999999999998,0.17875508586102784,-0.8787187486827498
0.35159999999999997,0.17822758326894447,-0.87962082142014586
0.35219999999999996,0.17769954030388277,-0.88052006571116115
0.35279999999999995,0.17717095866541591,-0.88141647860592709
0.35339999999999999,0.17664184005494363,-0.88231005716370037
0.35399999999999998,0.17611218617568822,-0.88320079845288069
0.35459999999999997,0.17558199873268979,-0.8840886995510292
0.35519999999999996,0.17505127943280235,-0.88497375754488505
0.35579999999999995,0.17452002998468941,-0.88585596953038404
