"Time","body.phi","inertia.phi","inertia.w","prismatic.s","prismatic.v","revolute.w"
11.504,-17.055330579181224,64.251565661530293,10.662479317895333,1.3355464258300591,0.082055115467647669,-2.3917023026449074
11.508000000000001,-17.06489753453404,64.294221503889901,10.665445082017527,1.3358747790270995,0.082115361387579203,-2.3917784397546185
11.512,-17.074464793301633,64.336889207852508,10.668409991194181,1.3362033731942589,0.0821757185366635,-2.3918539097793401
11.516,-17.084032352829183,64.379568770012213,10.671374044284564,1.3365322087528706,0.082236187786382753,-2.3919287121065356
11.52,-17.093600210459979,64.422260186959207,10.674337240141096,1.3368612861267943,0.08229677001552789,-2.3920028461181682
11.524000000000001,-17.103168363535467,64.464963455279815,10.677299577609315,1.3371906057424314,0.082357466110235103,-2.3920763111906709
11.528,-17.112736809395162,64.507678571556269,10.680261055527849,1.3375201680287332,0.082418276964022097,-2.3921491066949265
11.532,-17.122305545376712,64.550405532367023,10.683221672728378,1.3378499734172125,0.082479203477824822,-2.3922212319962384
11.536,-17.131874568815842,64.593144334286535,10.68618142803563,1.3381800223419538,0.082540246560033878,-2.3922926864543088
11.540000000000001,-17.14144387704637,64.635894973885243,10.689140320267315,1.3385103152396269,0.082601407126530912,-2.3923634694232123
11.544,-17.151013467400169,64.678657447729549,10.692098348234119,1.3388408525494919,0.082662686100725108,-2.3924335802513705
11.548,-17.160583337207182,64.721431752381974,10.695055510739673,1.3391716347134173,0.082724084413589694,-2.392503018281527
11.552,-17.170153483795414,64.764217884400949,10.69801180658051,1.3395026621758843,0.082785603003698499,-2.3925717828507249
11.556000000000001,-17.179723904490896,64.807015840340881,10.700967234546054,1.3398339353840023,0.082847242817262245,-2.3926398732902783
11.56,-17.189294596617692,64.849825616752142,10.703921793418568,1.3401654547875159,0.082909004808165127,-2.3927072889257492
11.564,-17.1988655574979,64.892647210181067,10.706875481973148,1.3404972208388197,0.082970889938001377,-2.3927740290769228
11.568,-17.208436784451614,64.935480617169858,10.709828298977669,1.3408292339929653,0.083032899176111466,-2.3928400930577816
11.572000000000001,-17.218008274796947,64.978325834256722,10.712780243192785,1.3411614947076751,0.083095033499618942,-2.3929054801764806
11.576000000000001,-17.227580025849985,65.021182857975731,10.715731313371862,1.3414940034433511,0.083157293893466544,-2.3929701897353239
11.58,-17.237152034924801,65.064051684856821,10.718681508260982,1.3418267606630867,0.083219681350452962,-2.3930342210307356
11.584,-17.246724299333454,65.106932311425822,10.721630826598894,1.342159766832677,0.083282196871269129,-2.39309757335324
11.588000000000001,-17.256296816385948,65.149824734204486,10.724579267116994,1.3424930224206308,0.083344841464534816,-2.3931602459874335
11.592000000000001,-17.265869583390238,65.192728949710286,10.727526828539281,1.3428265278981788,0.083407616146834951,-2.393222238211961
11.596,-17.275442597652237,65.23564495445666,10.730473509582344,1.343160283739288,0.083470521942756296,-2.3932835492994879
11.6,-17.285015856475759,65.278572744952797,10.733419308955328,1.343494290420669,0.08353355988492378,-2.39334417851668
11.604000000000001,-17.294589357162589,65.321512317703736,10.7363642253599,1.3438285484217898,0.083596731014037015,-2.3934041251241749
11.608000000000001,-17.304163097012371,65.364463669210267,10.739308257490208,1.344163058224884,0.083660036378906746,-2.3934633883765577
11.612,-17.31373707332267,65.407426795969016,10.74225140403288,1.3444978203149631,0.083723477036491342,-2.3935219675223385
11.616,-17.323311283388964,65.450401694472333,10.745193663666974,1.344832835179828,0.083787054051933318,-2.3935798618039237
11.620000000000001,-17.332885724504578,65.493388361208375,10.748135035063946,1.3451681033100777,0.083850768498595768,-2.3936370704575918
11.624000000000001,-17.342460393960735,65.536386792660949,10.751075516887633,1.3455036251991213,0.083914621458098734,-2.3936935927134702
11.628,-17.352035289046508,65.579396985309714,10.754015107794213,1.3458394013431898,0.083978614020355877,-2.3937494277955111
11.632,-17.361610407048811,65.622418935629952,10.756953806432184,1.3461754322413448,0.08404274728361083,-2.3938045749214623
11.636000000000001,-17.371185745252426,65.66545264009271,10.759891611442322,1.3465117183954909,0.084107022354473759,-2.3938590333028453
11.640000000000001,-17.380761300939934,65.708498095164671,10.76282852145766,1.3468482603103857,0.084171440347957635,-2.3939128021449307
11.644,-17.390337070812027,65.751555296607947,10.765764531854851,1.3471850594480428,0.084236006676251363,-2.3939658782669291
11.648,-17.399913035437102,65.7946242206975,10.768699547618727,1.3475221438268075,0.084300846082984285,-2.3940181922704666
11.652000000000001,-17.409489207950145,65.837704883042392,10.771633656223706,1.34785948785293,0.084365842391279547,-2.3940698084402721
11.656000000000001,-17.41906558557077,65.880797280026485,10.774566855967835,1.3481970921319137,0.084430997151074771,-2.3941207257338775
11.66,-17.428642165515317,65.923901408027959,10.777499145135305,1.3485349572739243,0.084496311928777559,-2.3941709430980609
11.664,-17.43821894499683,65.967017263419365,10.780430521996347,1.3488730838938143,0.0845617883073672,-2.394220459468785
11.668000000000001,-17.447795921225019,66.010144842567485,10.783360984807183,1.3492114726111499,0.084627427886496839,-2.3942692737711431
11.672000000000001,-17.457373091406254,66.053284141833373,10.786290531809916,1.3495501240502346,0.084693232282595232,-2.3943173849192876
11.676,-17.466950452743546,66.09643515757233,10.789219161232481,1.3498890388401352,0.084759203128968952,-2.3943647918163786
11.68,-17.476528002436531,66.139597886133856,10.792146871288532,1.3502282176147076,0.084825342075904184,-2.3944114933545126
11.684000000000001,-17.486105737681459,66.182772323861727,10.795073660177396,1.3505676610126223,0.084891650790768811,-2.3944574884146719
11.688000000000001,-17.495683655671133,66.225958467093704,10.797999526083968,1.3509073696773881,0.084958130958114247,-2.3945027758666533
11.692,-17.505261753594947,66.269156312161869,10.800924467178655,1.3512473442573805,0.085024784279777513,-2.3945473545690135
11.696,-17.514840028638819,66.312365855392358,10.803848481617267,1.3515875854058643,0.08509161247498323,-2.3945912233690043
11.700000000000001,-17.524418477985233,66.355587093105385,10.806771567540965,1.3519280937810201,0.085158617280445562,-2.3946343811025139
11.704000000000001,-17.533997098813135,66.398820021615222,10.809693723076171,1.3522688700459697,0.085225800450470013,-2.394676826594003
11.708,-17.54357588829798,66.442064637230246,10.812614946334479,1.3526099148688013,0.085293163757055659,-2.3947185586564452
11.712,-17.553154843611701,66.485320936252805,10.815535235412593,1.3529512289225958,0.08536070898999705,-2.3947595760912646
11.716000000000001,-17.562733961922675,66.528588914979252,10.818454588392241,1.3532928128854504,0.08542843795698607,-2.3947998776882757
11.720000000000001,-17.572313240395708,66.571868569699944,10.821373003340085,1.3536346674405051,0.085496352483713886,-2.3948394622256215
11.724,-17.581892676192023,66.61515989669914,10.824290478307661,1.3539767932759683,0.085564454413973201,-2.3948783284697117
11.728,-17.591472266469246,66.658462892255059,10.82720701133128,1.3543191910851415,0.085632745609759878,-2.3949164751751608
11.732000000000001,-17.60105200838137,66.701777552639882,10.83012260043197,1.3546618615664456,0.085701227951375109,-2.3949539010847292
11.736000000000001,-17.61063189907874,66.745103874119465,10.833037243615372,1.3550048054234447,0.08576990333752732,-2.39499060492926
11.74,-17.620211935708053,66.788441852953738,10.835950938871681,1.3553480233648731,0.085838773685434161,-2.395026585427618
11.744,-17.629792115412315,66.831791485396352,10.838863684175552,1.3556915161046603,0.085907840930924476,-2.3950618412866289
11.748000000000001,-17.639372435330845,66.875152767694829,10.841775477486037,1.3560352843619556,0.085977107028540278,-2.3950963712010158
11.752000000000001,-17.648952892599226,66.918525696090356,10.844686316746484,1.3563793288611545,0.08604657395163863,-2.3951301738533419
11.756,-17.658533484349313,66.961910266817981,10.84759619988448,1.3567236503319229,0.086116243692493766,-2.3951632479139469
11.76,-17.668114207709213,67.005306476106469,10.850505124811756,1.3570682495092241,0.086186118262398984,-2.3951955920408832
11.764000000000001,-17.677695059803256,67.048714320178235,10.853413089424118,1.3574131271333427,0.086256199691768662,-2.3952272048798595
11.768000000000001,-17.687276037751953,67.092133795249467,10.856320091601352,1.3577582839499105,0.086326490030239997,-2.3952580850641763
11.772,-17.696857138672041,67.135564897529918,10.859226129207162,1.358103720709932,0.086396991346775323,-2.3952882312146646
11.776,-17.706438359676394,67.179007623223072,10.862131200089086,1.3584494381698107,0.086467705729763908,-2.395317641939628
11.779999999999999,-17.716019697874067,67.222461968525934,10.865035302078407,1.3587954370913722,0.086538635287123883,-2.3953463158347743
11.784000000000001,-17.72560115037022,67.265927929629228,10.867938432990092,1.359141718241891,0.086609782146404343,-2.3953742514831626
11.788,-17.73518271426612,67.309405502717041,10.870840590622688,1.3594882823941161,0.086681148454887086,-2.3954014474551357
11.792,-17.74476438665916,67.352894683967193,10.873741772758262,1.3598351303262968,0.086752736379688833,-2.3954279023082634
11.795999999999999,-17.754346164642772,67.396395469550939,10.876641977162317,1.3601822628222062,0.086824548107863136,-2.3954536145872747
11.800000000000001,-17.763928045306479,67.43990785563301,10.879541201583713,1.3605296806711684,0.086896585846502269,-2.3954785828240044
11.804,-17.773510019225625,67.483431830395062,10.882439412080494,1.3608773954886013,0.086968906303626123,-2.3955027778818994
11.808,-17.783092085361133,67.526967392291411,10.885336615511667,1.3612254049513377,0.087041495999198443,-2.3955262062503802
11.811999999999999,-17.792674244377793,67.570514541862408,10.888232827028732,1.3615737039031826,0.087114327181030224,-2.3955488816609161
11.816000000000001,-17.802256493301954,67.61407327518873,10.891128044083487,1.3619222932343804,0.087187402532459657,-2.3955708023925908
11.82,-17.811838829154762,67.657643588342964,10.894022264105283,1.3622711738427014,0.087260724766676373,-2.3955919667065602
11.824,-17.821421248952245,67.701225477389741,10.896915484500878,1.3626203466334827,0.087334296626915775,-2.3956123728459451
11.827999999999999,-17.831003749705157,67.744818938385606,10.899807702654316,1.3629698125196761,0.08740812088665284,-2.3956320190357236
11.832000000000001,-17.840586328419072,67.78842396737906,10.902698915926806,1.3633195724218872,0.087482200349796313,-2.3956509034826228
11.836,-17.850168980134129,67.832040558016772,10.905589112036857,1.3636696309843201,0.08755655818326076,-2.3956690149658169
11.84,-17.859751700827744,67.875668705088316,10.908478283305691,1.3640199910720603,0.087631207807561146,-2.3956863467706055
11.843999999999999,-17.869334489101966,67.91930840658658,10.911366434938351,1.3643706505722373,0.087706135393609663,-2.3957029047883402
11.848000000000001,-17.878917341817932,67.962959658376832,10.914253563598821,1.36472161067002,0.087781345146645817,-2.3957186865604037
11.852,-17.88850025582634,68.00662245630987,10.917139665903036,1.3650728725679284,0.087856841355173562,-2.3957336895853887
11.856,-17.898083227967444,68.050296796222057,10.920024738418359,1.3654244374860287,0.087932628391975798,-2.3957479113186078
11.859999999999999,-17.907666255070851,68.093982673935017,10.922908777663062,1.3657763066621267,0.088008710715128793,-2.3957613491716074
11.864000000000001,-17.917249333955478,68.137680085255667,10.925791780105806,1.3661284813519612,0.088085092869016612,-2.3957740005116812
11.868,-17.926832461429402,68.181389025975903,10.92867374216511,1.3664809628293975,0.088161779485345412,-2.395785862661381
11.872,-17.936415634289773,68.225109491872558,10.931554660208848,1.3668337523866214,0.08823877528415798,-2.3957969328980275
11.875999999999999,-17.945998849322702,68.26884147870733,10.934434530553705,1.3671868513343313,0.0883160850748482,-2.3958072084532271
11.880000000000001,-17.955582103303144,68.312584982226539,10.937313349464679,1.3675402610019347,0.088393713757175363,-2.3958166865123789
11.884,-17.965165392994788,68.356339998161033,10.940191113154549,1.367893982737739,0.0884716663222785,-2.3958253642141916
11.888,-17.974748715149961,68.400106522226082,10.943067817783341,1.3682480179091472,0.088549947853691094,-2.3958332386501913
11.891999999999999,-17.984332066509502,68.44388455012114,10.945943459457842,1.3686023679028485,0.088628563528355228,-2.3958403068642391
11.896000000000001,-17.993915443802692,68.487674077529931,10.948818034231037,1.3689570341250168,0.088707518617636191,-2.3958465658520374
11.9,-18.003498844080614,68.531475100567562,10.951691539175846,1.3693120175707378,0.088786817499273182,-2.3958520138115831
11.904,-18.0130822652124,68.575287616446502,10.954563973982852,1.369667318183305,0.088866462186829698,-2.3958566520038618
11.907999999999999,-18.022665702846211,68.619111619398936,10.957435331172849,1.3700229387789489,0.088946461341776015,-2.3958604733554596
11.912000000000001,-18.032249153716666,68.662947105114512,10.960305606748548,1.3703788807755113,0.08902682046673531,-2.3958634748626162
11.916,-18.041832614549232,68.70679406927033,10.963174796665855,1.3707351456074426,0.089107545155007004,-2.3958656534821317
11.92,-18.051416082060168,68.750652507530901,10.966042896833564,1.3710917347259115,0.089188641091386564,-2.3958670061311249
11.923999999999999,-18.060999552956506,68.794522415548101,10.96890990311303,1.3714486495989133,0.089270114052984947,-2.3958675296867908
