"Time","revolute1.phi","revolute1.w","revolute4.phi","revolute4.w"
3.7225000000000001,0.29927097424266419,-0.011912079743961489,-0.46923122896104535,0.23230258404813603
3.7229999999999999,0.29926504657724645,-0.011797013194401972,-0.46911485149967413,0.23320240410500412
3.7235,0.29925917645144162,-0.011681928971042957,-0.46899802431806509,0.23410149377594958
3.7240000000000002,0.29925336387458024,-0.01156682692687026,-0.46888074778358307,0.23499984960584466
3.7244999999999999,0.29924760885608565,-0.011451706914482412,-0.46876302226537531,0.23589746814102749
3.7250000000000001,0.29924191140547435,-0.011336568786097546,-0.46864484813437174,0.23679434592932561
3.7255000000000003,0.29923627153235677,-0.011221412393561113,-0.46852622576328617,0.23769047952007225
3.726,0.29923068924643759,-0.011106237588352743,-0.46840715552661633,0.23858586546412983
3.7265000000000001,0.29922516455751663,-0.010991044221593083,-0.46828763780064397,0.23948050031391349
3.7269999999999999,0.29921969747548921,-0.010875832144051663,-0.46816767296343587,0.24037438062340677
3.7275,0.29921428801034677,-0.010760601206153218,-0.46804726139484398,0.24126750294818897
3.7280000000000002,0.29920893617217775,-0.010645351257985556,-0.46792640347650588,0.2421598638454506
3.7284999999999999,0.29920364197116767,-0.010530082149306385,-0.46780509959184552,0.24305145987401724
3.7290000000000001,0.29919840541760029,-0.010414793729550179,-0.46768335012607287,0.24394228759437261
3.7295000000000003,0.29919322652185759,-0.010299485847835913,-0.46756115546618554,0.24483234356867534
3.73,0.29918810529442125,-0.01018415835297392,-0.46743851600096814,0.24572162436078226
3.7305000000000001,0.29918304174587212,-0.010068811093472716,-0.46731543212099314,0.2466101265362719
3.7309999999999999,0.29917803588689157,-0.0099534439175468815,-0.46719190421862167,0.24749784666246005
3.7315,0.29917308772826201,-0.0098380566731233726,-0.46706793268800323,0.24838478130842742
3.7320000000000002,0.29916819728086741,-0.0097226492078493938,-0.46694351792507655,0.24927092704503498
3.7324999999999999,0.29916336455569348,-0.0096072213690992364,-0.4668186603275703,0.25015628044494764
3.7330000000000001,0.29915858956382907,-0.0094917730039811125,-0.46669336029500291,0.2510408380826577
3.7335000000000003,0.29915387231646601,-0.0093763039593449306,-0.46656761822868326,0.25192459653450094
3.734,0.29914921282490015,-0.0092608140817891128,-0.46644143453171166,0.25280755237868074
3.7345000000000002,0.29914461110053192,-0.0091453032176674644,-0.46631480960897909,0.25368970219529119
3.7349999999999999,0.29914006715486652,-0.0090297712130970008,-0.46618774386716894,0.2545710425663324
3.7355,0.29913558099951515,-0.0089142179139643108,-0.46606023771475652,0.25545157007573865
3.7360000000000002,0.299131152646195,-0.0087986431659333973,-0.46593229156201005,0.25633128130939326
3.7364999999999999,0.29912678210673033,-0.0086830468144525295,-0.46580390582099079,0.25721017285515269
3.7370000000000001,0.29912246939305265,-0.0085674287047610691,-0.46567508090555348,0.25808824130286967
3.7375000000000003,0.29911821451720155,-0.0084517886818972505,-0.46554581723134697,0.25896548324440954
3.738,0.29911401749132543,-0.0083361265907049963,-0.46541611521581483,0.25984189527367424
3.7385000000000002,0.29910987832768166,-0.0082204422758407874,-0.46528597527819499,0.26071747398662526
3.7389999999999999,0.29910579669760912,-0.0081047382900564964,-0.46515539688621149,0.2615922203633933
3.7395,0.29910177279885031,-0.0079890130063758388,-0.46502438098058202,0.26246612862353053
3.7400000000000002,0.29909780676383896,-0.0078732653171888576,-0.46489292832094681,0.26333919382932913
3.7404999999999999,0.29909389860395785,-0.0077574950769381595,-0.46476103933004514,0.26421141260211867
3.7410000000000001,0.2990900483306756,-0.0076417021401231052,-0.46462871443233972,0.26508278156573101
3.7415000000000003,0.29908625595554722,-0.0075258863613093946,-0.46449595405401706,0.26595329734652062
3.742,0.2990825214902143,-0.0074100475951376973,-0.46436275862298704,0.26682295657338984
3.7425000000000002,0.29907884494640558,-0.0072941856963323259,-0.46422912856888232,0.26769175587781613
3.7429999999999999,0.29907522633593708,-0.0071783005197108935,-0.46409506432305891,0.26855969189387069
3.7435,0.29907166567071253,-0.007062391920192466,-0.46396056631859495,0.26942676125824783
3.7440000000000002,0.29906816296272382,-0.0069464597528072283,-0.46382563499029172,0.27029296061028485
3.7444999999999999,0.29906471822405151,-0.0068305038727051433,-0.46369027077467251,0.27115828659198754
3.7450000000000001,0.29906133146686459,-0.0067145241351645952,-0.46355447410998263,0.27202273584805647
3.7455000000000003,0.29905800270342159,-0.0065985203956019671,-0.46341824543618942,0.27288630502590738
3.746,0.29905473194607052,-0.006482492509580294,-0.46328158519498225,0.2737489907756967
3.7465000000000002,0.29905151920724932,-0.0063664403328179114,-0.46314449382977124,0.27461078975034792
3.7469999999999999,0.29904836449948624,-0.0062503637211981265,-0.46300697178568861,0.27547169860557058
3.7475000000000001,0.29904526783540009,-0.0061342625307773697,-0.46286901950958736,0.27633171399989059
3.7480000000000002,0.29904222922770085,-0.0060181366177948573,-0.46273063745004145,0.27719083259466859
3.7484999999999999,0.2990392486891898,-0.0059019858386812505,-0.4625918260573455,0.2780490510541262
