"Time","body1.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
4.1013000000000002,1.328230076034882,0.20782556747306069,0.65633149779284206,1.2203393409329311,1.6894866318811403
4.1021999999999998,1.3288193195629272,0.20753181715654312,0.65309783177086012,1.221856203248243,1.6813124042929843
4.1030999999999995,1.329405655665868,0.20723947382553068,0.64987052875143347,1.2233657150186676,1.6731519885132442
4.1040000000000001,1.3299890900583788,0.20694853536058877,0.64664956672960827,1.2248678886517108,1.6650053550425767
4.1048999999999998,1.3305696284348134,0.20665899964502921,0.64343492361638843,1.2263627365258873,1.6568724739135194
4.1057999999999995,1.3311472764690966,0.20637086456506096,0.64022657723994336,1.2278502709901378,1.6487533146961773
4.1067,1.3317220398146088,0.206084128009943,0.63702450534684729,1.229330504363231,1.6406478465039829
4.1075999999999997,1.332293924104073,0.20579878787213737,0.63382868560331529,1.2308034489331656,1.6325560379994595
4.1085000000000003,1.3328629349494472,0.20551484204745959,0.6306390955964104,1.2322691169565874,1.6244778573998992
4.1093999999999999,1.3334290779418043,0.20523228843523311,0.62745571283529655,1.2337275206581857,1.616413272483167
4.1102999999999996,1.3339923586512272,0.20495112493843945,0.62427851475244478,1.2351786722301081,1.608362250593377
4.1112000000000002,1.3345527826266923,0.20467134946387136,0.62110747870487049,1.2366225838313651,1.6003247586466569
4.1120999999999999,1.3351103553959567,0.20439295992228593,0.61794258197537144,1.2380592675872319,1.5923007631369073
4.1129999999999995,1.3356650824654472,0.20411595422855505,0.61478380177373693,1.239488735588663,1.5842902301414901
4.1139000000000001,1.3362169693201493,0.20384033030181858,0.61163111523798508,1.2409109998916965,1.5762931253269896
