"Time","damper.phi_rel","damper.w_rel","relativeForce_inWorld.frame_b.fx","relativeForce_inWorld.frame_b.fy","relativeForce_inFrameA.frame_b.fx","relativeForce_inFrameA.frame_b.fy","relativeForce_inFrameB.frame_b.fx","relativeForce_inFrameB.frame_b.fy","relativeForce_inFrameResolve.frame_b.fx","relativeForce_inFrameResolve.frame_b.fy"
2.5049999999999999,-0.060245264769979871,-0.027097632992174818,0.96029368567694295,0,0.91833341873413177,0.28076270191585134,0.9585515236128882,-0.057818157445717715,0.9585515236128882,-0.057818157445717715
2.5055999999999998,-0.060262674030112345,-0.030932504097784252,0.96133863092714289,0,0.91933270484661889,0.28106821433999424,0.95959356531433371,-0.057897778197433185,0.95959356531433371,-0.057897778197433185
2.5061999999999998,-0.060282385460111533,-0.034771555989235835,0.96236991342746925,0,0.92031892520642244,0.28136973216266536,0.96062183312484994,-0.057978823670782824,0.96062183312484994,-0.057978823670782824
2.5067999999999997,-0.060304401542927911,-0.038614716455207691,0.96338751852111493,0,0.92129206579716805,0.28166725109862911,0.96163631175782893,-0.058061301665318914,0.96163631175782893,-0.058061301665318914
2.5073999999999996,-0.060328724717712341,-0.042461913208971573,0.96439143174565944,0,0.92225211278837416,0.28196076691948291,0.96263698611803816,-0.058145219769324012,0.96263698611803816,-0.058145219769324012
2.5079999999999996,-0.060355357379745067,-0.046313073889446568,0.96538163883327299,0,0.92319905253564727,0.282250275453717,0.9636238413017697,-0.058230585358879275,0.9636238413017697,-0.058230585358879275
2.5085999999999999,-0.060384301880364755,-0.050168126062255611,0.96635812571092217,0,0.92413287158087865,0.28253577258677465,0.96459686259699573,-0.05831740559694764,0.96459686259699573,-0.05831740559694764
2.5091999999999999,-0.060415560526897394,-0.054026997220767772,0.96732087850056536,0,0.92505355665243116,0.28281725426110921,0.96555603548351665,-0.058405687432470953,0.96555603548351665,-0.058405687432470953
2.5097999999999998,-0.060449135582585363,-0.057889614787169114,0.9682698835193555,0,0.92596109466533294,0.28309471647624335,0.96650134563311985,-0.058495437599482655,0.96650134563311985,-0.058495437599482655
2.5103999999999997,-0.06048502926651643,-0.061755906113504871,0.96920512727982999,0,0.92685547272145941,0.28336815528882459,0.96743277890973023,-0.058586662616234415,0.96743277890973023,-0.058586662616234415
2.5109999999999997,-0.060523243753552676,-0.0656257984827361,0.97012659649010513,0,0.92773667810971905,0.28363756681268221,0.96835032136956867,-0.058679368784337972,0.96835032136956867,-0.058679368784337972
2.5115999999999996,-0.060563781174259521,-0.069499219109793231,0.97103427805406384,0,0.92860469830623271,0.28390294721888226,0.96925395926130709,-0.058773562187921742,0.96925395926130709,-0.058773562187921742
