"Time","prismatic.s","prismatic.v","absolutePosition.r[1]","absolutePosition.r[2]","absolutePosition.phi","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteAcceleration.a[1]","absoluteAcceleration.a[2]","absoluteAcceleration.z"
0.0062000000000000006,0.0063922000032714905,1.0620000000000001,0.0045199679690139426,0.0045199679690139426,0,0.75094740162011364,0.75094740162011353,0,7.0710678118654888,7.0710678118654879,0
0.0064000000000000003,0.006604800003287753,1.0640000000000001,0.0046702988707057018,0.0046702988707057018,0,0.75236161518248668,0.75236161518248668,0,7.0710678118654888,7.0710678118654879,0
0.0066,0.0068178000033032194,1.0660000000000001,0.0048209126151093733,0.0048209126151093724,0,0.75377582874485982,0.75377582874485971,0,7.0710678118654888,7.0710678118654879,0
0.0068000000000000005,0.0070312000033178907,1.0680000000000001,0.0049718092022249562,0.0049718092022249562,0,0.75519004230723286,0.75519004230723286,0,7.0710678118654888,7.0710678118654879,0
0.0070000000000000001,0.0072450000033317651,1.0700000000000001,0.0051229886320524505,0.0051229886320524514,0,0.756604255869606,0.75660425586960589,0,7.0710678118654888,7.0710678118654879,0
0.0072000000000000007,0.0074592000033448427,1.0720000000000001,0.0052744509045918571,0.0052744509045918563,0,0.75801846943197904,0.75801846943197904,0,7.0710678118654888,7.0710678118654879,0
0.0074000000000000003,0.0076738000033571242,1.0740000000000001,0.0054261960198431743,0.0054261960198431743,0,0.75943268299435218,0.75943268299435207,0,7.0710678118654888,7.0710678118654879,0
0.0076,0.0078888000033686088,1.0760000000000001,0.0055782239778064029,0.0055782239778064029,0,0.76084689655672522,0.76084689655672522,0,7.0710678118654888,7.0710678118654879,0
0.0078000000000000005,0.0081042000033792975,1.0780000000000001,0.0057305347784815429,0.0057305347784815438,0,0.76226111011909836,0.76226111011909836,0,7.0710678118654888,7.0710678118654879,0
0.0080000000000000002,0.0083200000033891892,1.0800000000000001,0.0058831284218685944,0.0058831284218685944,0,0.7636753236814714,0.7636753236814714,0,7.0710678118654888,7.0710678118654879,0
0.0082000000000000007,0.0085362000033982841,1.0820000000000001,0.0060360049079675572,0.0060360049079675572,0,0.76508953724384454,0.76508953724384454,0,7.0710678118654888,7.0710678118654879,0
0.0084000000000000012,0.0087528000034065856,1.0840000000000001,0.0061891642367784333,0.0061891642367784333,0,0.76650375080621758,0.76650375080621758,0,7.0710678118654888,7.0710678118654879,0
0.0086,0.0089698000034140867,1.0860000000000001,0.006342606408301219,0.0063426064083012181,0,0.76791796436859072,0.76791796436859072,0,7.0710678118654888,7.0710678118654879,0
0.0088000000000000005,0.0091872000034207927,1.0880000000000001,0.0064963314225359153,0.0064963314225359153,0,0.76933217793096387,0.76933217793096376,0,7.0710678118654888,7.0710678118654879,0
0.0090000000000000011,0.0094050000034267035,1.0900000000000001,0.0066503392794825247,0.0066503392794825256,0,0.7707463914933369,0.7707463914933369,0,7.0710678118654888,7.0710678118654879,0
0.0091999999999999998,0.0096232000034357692,1.0920000000000001,0.0068046299791438411,0.0068046299791438402,0,0.77216060505571005,0.77216060505571005,0,7.0710678118654888,7.0710678118654879,0
0.0094000000000000004,0.0098418000034476254,1.0940000000000001,0.0069592035215196033,0.0069592035215196033,0,0.77357481861808308,0.77357481861808308,0,7.0710678118654888,7.0710678118654879,0
0.0096000000000000009,0.010060800003459294,1.0960000000000001,0.007114059906607708,0.007114059906607708,0,0.77498903218045623,0.77498903218045623,0,7.0710678118654888,7.0710678118654879,0
