"Time","PID.D.x","PID.I.y","body.phi","prismatic.s","prismatic.v","revolute.w"
0.48959999999999998,0.088927427273450432,-3.0687230790701841e-11,0.090853407377940204,1.3833603011047158,0.65769095568424862,0.045647267925760369
0.49019999999999997,0.088984751341208534,-3.0632710624278755e-11,0.090880383516193056,1.3837537199552687,0.65370619712739786,0.044273582910088337
0.49079999999999996,0.089041166245712705,-3.0578174516894378e-11,0.090906536693682594,1.3841447510411309,0.64973188296648343,0.042904124580246228
0.49139999999999995,0.089096674570004572,-3.0523622961308684e-11,0.090931869443399316,1.3845334006230867,0.64576801004698425,0.041538889620457944
0.49199999999999994,0.089151278895455474,-3.0469056448745693e-11,0.090956384296204437,1.3849196749596817,0.64181457514677598,0.040177874695473986
0.49259999999999998,0.089204981823983454,-3.0414475471345271e-11,0.090980083800213163,1.385303580354768,0.63787157472269707,0.038821076301506219
0.49319999999999997,0.089257786105607848,-3.0359880536226405e-11,0.091002970632074784,1.3856851234304977,0.6339390034550666,0.03746848991039986
0.49379999999999996,0.089309694156824215,-3.0305272112400282e-11,0.091025047176800156,1.3860643100964876,0.63001685974377908,0.036120113201089751
0.49439999999999995,0.08936070855487184,-3.0250650685256497e-11,0.091046315958965118,1.3864411466076945,0.62610514006812368,0.034775942743316718
0.49499999999999994,0.089410831875338423,-3.0196016738664982e-11,0.091066779501036393,1.3868156392168287,0.62220384084002966,0.033435975087216394
0.49559999999999993,0.089460066692142404,-3.0141370754976916e-11,0.091086440323356693,1.3871877941743069,0.61831295840436096,0.032100206763436091
0.49619999999999997,0.08950841557751528,-3.0086713215025573e-11,0.091105300944130344,1.3875576177282043,0.61443248903920544,0.03076863428325146
0.49679999999999996,0.08955588110198405,-3.0032044598127343e-11,0.091123363879408337,1.3879251161242061,0.61056242895617052,0.029441254138683776
0.49739999999999995,0.089602465834353551,-2.9977365382082532e-11,0.091140631643074024,1.3882902956055605,0.60670277430067254,0.028118062802616049
0.49799999999999994,0.089648172341688939,-2.9922676043176319e-11,0.091157106746828184,1.3886531624130325,0.60285352115223056,0.026799056728910278
0.49859999999999993,0.089693003189297862,-2.9867977056179669e-11,0.09117279170017456,1.3890137227848538,0.59901466552475857,0.025484232352524186
0.49919999999999998,0.089736960940713081,-2.9813268894350216e-11,0.091187689010405124,1.3893719829566766,0.5951862033668569,0.024173586089627885
0.49979999999999997,0.089780048157674652,-2.9758552029433206e-11,0.091201801182585557,1.3897279491615251,0.59136813056210669,0.022867114337721178
0.50039999999999996,0.08982226740011244,-2.9703826931662342e-11,0.091215130719540349,1.3900816276297492,0.58756044292935883,0.021564813475749636
0.501,0.089863621226128412,-2.9649094069760758e-11,0.091227680121838531,1.3904330245889756,0.58376313622302944,0.020266679864221787
0.50159999999999993,0.089904112191979066,-2.9594353910941907e-11,0.091239451887778669,1.3907821462640613,0.57997620613339096,0.0189727098453264
0.50219999999999998,0.089943742852057779,-2.9539606920910446e-11,0.091250448513374494,1.3911289988770441,0.57619964828686243,0.017682899743047962
0.50279999999999991,0.089982515758877182,-2.948485356386315e-11,0.091260672492340073,1.3914735886470979,0.57243345824630665,0.016397245863285299
0.50339999999999996,0.090020433463051594,-2.9430094302489847e-11,0.091270126316075298,1.3918159217904813,0.56867763151131634,0.01511574449396649
0.504,0.090057498513279322,-2.9375329597974298e-11,0.091278812473651147,1.3921560045204935,0.56493216351851161,0.013838391905167318
0.50459999999999994,0.090093713456325109,-2.9320559909995113e-11,0.091286733451795096,1.3924938430474245,0.5611970496418307,0.012565184349227376
0.50519999999999998,0.090129080837002454,-2.9265785696726652e-11,0.091293891734876509,1.3928294435785087,0.55747228519281955,0.011296118060866179
0.50579999999999992,0.09016360319815607,-2.9211007414839984e-11,0.091300289804891868,1.3931628123178761,0.55375786542092897,0.01003118925730162
0.50639999999999996,0.090197283080644161,-2.9156225519503667e-11,0.091305930141450289,1.3934939554665053,0.55005378551380124,0.0087703941383648933
0.50700000000000001,0.090230123023320868,-2.9101440464384801e-11,0.091310815221758768,1.3938228792221763,0.54636004059756837,0.0075137288866189526
