"Time","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteVelocity1.v[1]","absoluteVelocity1.v[2]","absoluteVelocity1.w","relativeVelocity.v_rel[1]","relativeVelocity.v_rel[2]","relativeVelocity.w_rel","relativeVelocity1.v_rel[1]","relativeVelocity1.v_rel[2]","relativeVelocity1.w_rel","relativeVelocity2.v_rel[1]","relativeVelocity2.v_rel[2]","relativeVelocity2.w_rel","relativeVelocity3.v_rel[1]","relativeVelocity3.v_rel[2]","relativeVelocity3.w_rel"
0.014,0.14441682777751241,-0.75657024546208496,0.31360065857861386,0.67077591494185418,-0.37856892159525912,0.31360065857861386,0.14441682777751241,-0.75657024546208496,0.31360065857861386,0.14441682777751241,-0.75657024546208496,0.31360065857861386,0.67077591494185418,-0.37856892159525912,0.31360065857861386,-0.083093233163522434,-0.76573511808347383,0.31360065857861386
0.014999999999999999,0.14473085655338808,-0.75703277153903636,0.31456745019744137,0.67121288442055127,-0.37883888634958773,0.31456745019744137,0.14473085655338808,-0.75703277153903636,0.31456745019744137,0.14473085655338808,-0.75703277153903636,0.31456745019744137,0.67121288442055127,-0.37883888634958773,0.31456745019744137,-0.082928155489240291,-0.76626924709915423,0.31456745019744137
0.016,0.14504469041056012,-0.75749439337342006,0.31553361620763087,0.67164856733348477,-0.37910937763043828,0.31553361620763087,0.14504469041056012,-0.75749439337342006,0.31553361620763087,0.14504469041056012,-0.75749439337342006,0.31553361620763087,0.67164856733348477,-0.37910937763043828,0.31553361620763087,-0.082762999841700435,-0.76680245439465278,0.31553361620763087
0.017000000000000001,0.14535832357523662,-0.7579551020488523,0.31649914100244325,0.67208295624907732,-0.37938038809879215,0.31649914100244325,0.14535832357523662,-0.7579551020488523,0.31649914100244325,0.14535832357523662,-0.7579551020488523,0.31649914100244325,0.67208295624907732,-0.37938038809879215,0.31649914100244325,-0.08259776913550923,-0.76733472975509609,0.31649914100244325
0.018000000000000002,0.14567175651940628,-0.75841489829421826,0.31746402585767841,0.67251605121225289,-0.37965191882032828,0.31746402585767841,0.14567175651940628,-0.75841489829421826,0.31746402585767841,0.14567175651940628,-0.75841489829421826,0.31746402585767841,0.67251605121225289,-0.37965191882032828,0.31746402585767841,-0.082432463132407069,-0.76786607401551665,0.31746402585767841
0.019,0.14598499242026167,-0.75887378701601083,0.31842827936138696,0.67294785549819203,-0.3799239745164158,0.31842827936138696,0.14598499242026167,-0.75887378701601083,0.31842827936138696,0.14598499242026167,-0.75887378701601083,0.31842827936138696,0.67294785549819203,-0.3799239745164158,0.31842827936138696,-0.0822670802285492,-0.76839649279693811,0.31842827936138696
0.02,0.14629803127780286,-0.7593317682142301,0.31939190151356883,0.67337836858066602,-0.38019655561663213,0.31939190151356883,0.14629803127780286,-0.7593317682142301,0.31939190151356883,0.14629803127780286,-0.7593317682142301,0.31939190151356883,0.67337836858066602,-0.38019655561663213,0.31939190151356883,-0.082101620423935678,-0.76892598609936069,0.31939190151356883
0.021000000000000001,0.14661087309202978,-0.75978884188887619,0.32035489231422404,0.67380758993279732,-0.38046966254433767,0.32035489231422404,0.14661087309202978,-0.75978884188887619,0.32035489231422404,0.14661087309202978,-0.75978884188887619,0.32035489231422404,0.67380758993279732,-0.38046966254433767,0.32035489231422404,-0.081936083718566532,-0.76945455392278439,0.32035489231422404
0.021999999999999999,0.14692351786294244,-0.76024500803994888,0.32131725176335268,0.6742355190270608,-0.38074329571667348,0.32131725176335268,0.14692351786294244,-0.76024500803994888,0.32131725176335268,0.14692351786294244,-0.76024500803994888,0.32131725176335268,0.6742355190270608,-0.38074329571667348,0.32131725176335268,-0.081770470112441734,-0.76998219626720887,0.32131725176335268
0.023,0.14723596559054089,-0.76070026666744828,0.32227897986095466,0.67466215533528562,-0.38101745554456257,0.32227897986095466,0.14723596559054089,-0.76070026666744828,0.32227897986095466,0.14723596559054089,-0.76070026666744828,0.32227897986095466,0.67466215533528562,-0.38101745554456257,0.32227897986095466,-0.081604779605561201,-0.77050891313263448,0.32227897986095466
0.024,0.14754821627482509,-0.76115461777137428,0.32324007660702997,0.67508749832865789,-0.38129214243270693,0.32324007660702997,0.14754821627482509,-0.76115461777137428,0.32324007660702997,0.14754821627482509,-0.76115461777137428,0.32324007660702997,0.67508749832865789,-0.38129214243270693,0.32324007660702997,-0.081439012197925015,-0.77103470451906098,0.32324007660702997
0.025000000000000001,0.14786026447876366,-0.76160805305057544,0.32420052737404509,0.67551154110048595,-0.38156734939360915,0.32420052737404509,0.14786026447876366,-0.76160805305057544,0.32420052737404509,0.14786026447876366,-0.76160805305057544,0.32420052737404509,0.67551154110048595,-0.38156734939360915,0.32420052737404509,-0.081273170661970318,-0.77155956089842359,0.32420052737404509
0.026000000000000002,0.14817210616781357,-0.76206056634519159,0.32516032130765499,0.6759342783993475,-0.38184307131243517,0.32516032130765499,0.14817210616781357,-0.76206056634519159,0.32516032130765499,0.14817210616781357,-0.76206056634519159,0.32516032130765499,0.6759342783993475,-0.38184307131243517,0.32516032130765499,-0.081107257054980952,-0.77208347520043275,0.32516032130765499
0.027,0.14848374784429896,-0.7625121675828419,0.32611947590140672,0.67635571732955524,-0.38211931738842547,0.32611947590140672,0.14848374784429896,-0.7625121675828419,0.32611947590140672,0.14848374784429896,-0.7625121675828419,0.32611947590140672,0.67635571732955524,-0.38211931738842547,0.32611947590140672,-0.080941268061308413,-0.77260645882001311,0.32611947590140672
0.028000000000000001,0.14879518950821979,-0.7629628567635266,0.32707799115530045,0.67677585736459123,-0.38239608798988933,0.32707799115530045,0.14879518950821979,-0.7629628567635266,0.32707799115530045,0.14879518950821979,-0.7629628567635266,0.32707799115530045,0.67677585736459123,-0.38239608798988933,0.32707799115530045,-0.080775203680952784,-0.77312851175716524,0.32707799115530045
