"Time","body1.frame_a.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
0.92699999999999994,-0.52560796544972843,0.52867673307366114,-5.4622749094907066,-1.6467383803151394,-1.0179930806961328
0.92789999999999995,-0.53053014633476758,0.52740316419539901,-5.475921694409144,-1.6476387534665586,-0.98278255168585649
0.92879999999999996,-0.53546463999719807,0.52611563814488183,-5.4896369699777692,-1.6485073648271777,-0.94741054382226886
0.92969999999999997,-0.54041150833827289,0.52481408915039374,-5.5034210786115869,-1.6493440686160181,-0.91187706514729849
0.93059999999999998,-0.54537081359634565,0.52349845129495953,-5.5172743596388605,-1.6501487189313324,-0.87618213755888497
0.93149999999999999,-0.55034261834686926,0.52216865851634464,-5.5311971493011036,-1.6509211697506045,-0.84032579681097941
0.93240000000000001,-0.55532698550239623,0.52082464460705513,-5.5451897807530859,-1.6516612749305473,-0.80430809251354429
0.93330000000000002,-0.56032397831257952,0.5194663432143376,-5.55925258406283,-1.6523688882071059,-0.76812908813255321
0.93419999999999992,-0.56533365831086757,0.51809369111945147,-5.5733857347882774,-1.6530438713339264,-0.73178920796386648
0.93509999999999993,-0.57035608820654482,0.51670662361887754,-5.5875894672540936,-1.6536860826194797,-0.69528874842730815
0.93599999999999994,-0.57539133340520598,0.51530507209600729,-5.6018641866811771,-1.6542953709004937,-0.65862762113131756
0.93689999999999996,-0.58043945812591691,0.51388897022231572,-5.6162101828418436,-1.6548715909319822,-0.62180600900806615
0.93779999999999997,-0.58550052689794541,0.51245825156697855,-5.6306277404379559,-1.6554145974548042,-0.58482411339123164
0.93869999999999998,-0.59057460456075861,0.51101284959687143,-5.6451171391009263,-1.6559242451956688,-0.54768215401599663
0.93959999999999999,-0.59566175626402529,0.50955269767657108,-5.6596786533917154,-1.6564003888671315,-0.51038036901905004
0.9405,-0.6007620460591504,0.50807773107582554,-5.6743124635792395,-1.6568428879984896,-0.47291921260253361
0.94140000000000001,-0.60587553589232523,0.50658788840475322,-5.6890185918533707,-1.6572516103895218,-0.43529949634948267
0.94230000000000003,-0.61100229410038098,0.50508309950477459,-5.7037974405094545,-1.6576264029705459,-0.39752119691522703
0.94319999999999993,-0.61614238649933117,0.50356329815003564,-5.7186492274366811,-1.6579671223678394,-0.35958470666179376
0.94409999999999994,-0.62129587917202278,0.50202841807419696,-5.7335741627064687,-1.6582736253422821,-0.3214904424392071
0.94499999999999995,-0.626462838468131,0.50047839297043428,-5.7485724485724479,-1.6585457687893546,-0.28323884558551632
0.94589999999999996,-0.63164333100416326,0.49891315649143769,-5.7636442794704728,-1.6587834097391392,-0.24483038192677659
0.94679999999999997,-0.63683741902060409,0.4973326481404472,-5.778789588643197,-1.6589864193462778,-0.20626608283248193
0.94769999999999999,-0.64204517000442196,0.49573680106183882,-5.7940085732711264,-1.6591546538952042,-0.1675464238557865
0.9486,-0.64726665174456754,0.4941255483149013,-5.8093014246353265,-1.6592879696990348,-0.12867190094144976
0.94950000000000001,-0.65250193114530097,0.49249882437953468,-5.8246682633568181,-1.6593862266752821,-0.089643168715004176
0.95040000000000002,-0.65775107531673338,0.4908565637725274,-5.8401091989109952,-1.6594492850598044,-0.050460913396254858
0.95129999999999992,-0.66301415157482646,0.48919870104755586,-5.8556243296276156,-1.6594770054068071,-0.011125852799284502
0.95219999999999994,-0.66829122209785297,0.48752517698260728,-5.8712134850498048,-1.6594692631121697,0.028360733153395972
0.95309999999999995,-0.67358235605234218,0.48583592453903679,-5.8868768105914668,-1.6594259154560709,0.067998206311567291
0.95399999999999996,-0.67888762097259481,0.48413087884344674,-5.9026143518971335,-1.6593468250327934,0.10778571444365764
0.95489999999999997,-0.68420708408213882,0.48240997565754057,-5.9184261185564289,-1.6592318561591115,0.1477223224326136
0.95579999999999998,-0.68954081273318268,0.4806731508692676,-5.9343121052925349,-1.6590808736798905,0.18780705590549604
0.95669999999999999,-0.69488887115285602,0.47892034401450329,-5.9502721494796029,-1.6588937511803701,0.22803861636947814
0.95760000000000001,-0.70025132536850965,0.4771514929461913,-5.9663061468222969,-1.6586703585550207,0.26841581241779922
0.95850000000000002,-0.70562824358053888,0.47536653343081975,-5.982414067681856,-1.6584105610665525,0.30893759237029678
0.95939999999999992,-0.71101969260492925,0.47356540299880429,-5.998595801294643,-1.6581142283247134,0.34960273282110071
0.96029999999999993,-0.71642573928760345,0.47174803941368171,-6.0148512177064877,-1.657781230716568,0.39040996246336496
0.96119999999999994,-0.72184644904412443,0.46991438226842863,-6.0311801058443644,-1.657411442931686,0.43135784160857987
0.96209999999999996,-0.7272818854023233,0.46806437348543861,-6.0475821541199659,-1.6570047450662562,0.47244472445112384
0.96299999999999997,-0.73273211636470947,0.46619795036146522,-6.0640572202478147,-1.6565610072640571,0.51366928399551604
0.96389999999999998,-0.73819720791721544,0.46431505266352457,-6.0806050559631126,-1.6560801053865193,0.55502997649895924
0.96479999999999999,-0.74367722597683328,0.46241562049984153,-6.0972253896173969,-1.6555619163110804,0.59652520215998284
0.9657,-0.74917223609271577,0.46049959464936624,-6.1139179137010711,-1.6550063186381974,0.63815328120650794
0.96660000000000001,-0.75468229834959355,0.45856692218044259,-6.1306820720875246,-1.6544132047467726,0.67991204616852641
0.96750000000000003,-0.76020748033042884,0.45661754216028244,-6.1475176011566353,-1.6537824501323743,0.72179987889217201
0.96839999999999993,-0.76574784654816297,0.45465139730581117,-6.1644240886251138,-1.6531139384053122,0.7638148650781138
0.96929999999999994,-0.77130346132783056,0.45266843080631675,-6.1814010938597113,-1.6524075544733092,0.80595502485091086
0.97019999999999995,-0.77687438880655557,0.45066858632345108,-6.1984481478772135,-1.6516631845415013,0.84821831275898152
