"Time","revolute.phi","revolute.w","revolute1.phi","revolute1.w"
5.9705000000000004,-2.2487212305848878,-3.3798632740935788,-1.0529969885071091,-2.7733140656700379
5.9710000000000001,-2.2504108303832884,-3.3785612628702948,-1.0543796263318432,-2.757167555398691
5.9714999999999998,-2.2520997759306525,-3.3772466703057709,-1.0557541976609883,-2.7410470485327667
5.9720000000000004,-2.253788060965471,-3.3759195159345863,-1.0571207154640199,-2.7249526787788407
5.9725000000000001,-2.2554756792386677,-3.3745798195735182,-1.0584791927699166,-2.7088845786144575
5.9729999999999999,-2.25716262451389,-3.3732276013166436,-1.0598296426662319,-2.6928428793009869
5.9735000000000005,-2.2588488905677564,-3.3718628815304723,-1.061172078298146,-2.6768277108967435
5.9740000000000002,-2.2605344711901152,-3.3704856808490731,-1.0625065128675133,-2.6608392022701057
5.9744999999999999,-2.2622193601843206,-3.3690960201691866,-1.0638329596319396,-2.6448774811123785
5.9750000000000005,-2.2639035513674899,-3.3676939206453453,-1.0651514319038273,-2.6289426739509123
5.9755000000000003,-2.2655870385707599,-3.3662794036850117,-1.0664619430494298,-2.6130349061622176
5.976,-2.2672698156395623,-3.3648524909436799,-1.0677645064879213,-2.5971543019848302
5.9764999999999997,-2.2689518764338792,-3.3634132043200098,-1.0690591356904475,-2.5813009845324597
5.9770000000000003,-2.2706332148285102,-3.3619615659509434,-1.0703458441791847,-2.5654750758069609
5.9775,-2.2723138247133257,-3.3604975982068361,-1.0716246455263922,-2.5496766967114826
5.9779999999999998,-2.2739936999935439,-3.3590213236865631,-1.0728955533534803,-2.5339059670633337
5.9785000000000004,-2.2756728345899888,-3.3575327652126514,-1.0741585813300634,-2.5181630056070947
5.9790000000000001,-2.2773512224393442,-3.3560319458264063,-1.0754137431730102,-2.5024479300277389
5.9794999999999998,-2.2790288574944304,-3.3545188887830206,-1.0766610526455158,-2.4867608569634996
5.9800000000000004,-2.2807057337244632,-3.352993617546701,-1.077900523556151,-2.4711019020189791
5.9805000000000001,-2.2823818451153071,-3.3514561557857991,-1.0791321697579157,-2.4554711797782733
5.9809999999999999,-2.284057185669754,-3.3499065273679194,-1.0803560051473078,-2.4398688038178333
5.9815000000000005,-2.2857317428839066,-3.3483447911576052,-1.0815720607526185,-2.4242947011063194
5.9820000000000002,-2.2874055156938806,-3.3467709452734953,-1.0827803377223726,-2.408749122619207
5.9824999999999999,-2.2890784985304014,-3.3451850121480478,-1.0839808490940299,-2.3932321896745905
5.9830000000000005,-2.2907506853665605,-3.3435870169306381,-1.0851736091906112,-2.3777440091035995
5.9835000000000003,-2.2924220701892448,-3.3419769849691714,-1.0863586323855245,-2.362284686668902
5.984,-2.2940926469993279,-3.3403549418056508,-1.087535933101867,-2.3468543270750937
5.9844999999999997,-2.295762409811831,-3.3387209131717785,-1.0887055258117011,-2.3314530339793635
5.9850000000000003,-2.2974313526561114,-3.3370749249845355,-1.0898674250353442,-2.3160809100019941
5.9855,-2.2990994695760198,-3.3354170033417767,-1.0910216453406478,-2.3007380567370177
5.9859999999999998,-2.3007667546301001,-3.3337471745178053,-1.0921682013422946,-2.2854245747626152
5.9865000000000004,-2.3024332018917524,-3.3320654649589665,-1.0933071077010794,-2.2701405636517462
5.9870000000000001,-2.3040988054493998,-3.3303719012792392,-1.0944383791231882,-2.254886121982786
5.9874999999999998,-2.3057635594066865,-3.3286665102558106,-1.0955620303594971,-2.2396613473499158
5.9880000000000004,-2.307427457882639,-3.3269493188246684,-1.0966780762048511,-2.22446633637376
5.9885000000000002,-2.3090904950118389,-3.3252203540761984,-1.0977865314973461,-2.2093011847120194
5.9889999999999999,-2.3107526649446117,-3.3234796432507503,-1.0988874111176248,-2.1941659870698613
5.9895000000000005,-2.3124139618471973,-3.3217272137342366,-1.0999807299881579,-2.1790608372105602
5.9900000000000002,-2.3140743799019159,-3.3199630930537278,-1.1010665030725242,-2.1639858279661239
5.9904999999999999,-2.3157339133073611,-3.3181873088730178,-1.1021447453747077,-2.1489410512476961
5.9910000000000005,-2.3173925562785684,-3.3163998889882227,-1.1032154719383789,-2.1339265980561795
5.9915000000000003,-2.3190503030471796,-3.3146008613233775,-1.1042786978461734,-2.11894255849288
5.992,-2.3207071478616417,-3.3127902539260012,-1.1053344382189916,-2.1039890217698942
5.9924999999999997,-2.3223630849873635,-3.3109680949626985,-1.1063827082152748,-2.0890660762207722
5.9930000000000003,-2.3240181087069058,-3.3091344127147382,-1.1074235230302965,-2.0741738093110187
5.9935,-2.3256722133201388,-3.3072892355736534,-1.108456897895441,-2.0593123076487498
5.9939999999999998,-2.3273253931444393,-3.3054325920368117,-1.1094828480774999,-2.0444816569950932
5.9945000000000004,-2.3289776385346794,-3.3035645564851737,-1.1105013982476757,-2.029681797934896
5.9950000000000001,-2.3306289468296812,-3.3016851232687445,-1.1115125567122439,-2.0149129228510958
5.9954999999999998,-2.3322793126484886,-3.2997943183219132,-1.1125163382558174,-2.0001751240254459
5.9960000000000004,-2.3339287303226501,-3.2978921711835238,-1.1135127584151892,-1.9854684818490667
5.9965000000000002,-2.3355771941996664,-3.2959787115040298,-1.1145018327646741,-1.970793075831289
5.9969999999999999,-2.3372246986431326,-3.2940539690415749,-1.1154835769155107,-1.956148984608437
5.9975000000000005,-2.3388712380328678,-3.2921179736580983,-1.1164580065152454,-1.9415362859528467
5.9980000000000002,-2.3405168067650317,-3.2901707553154451,-1.1174251372471169,-1.9269550567818881
5.9984999999999999,-2.3421613992522774,-3.2882123440714421,-1.1183849848294605,-1.9124053731667496
5.9990000000000006,-2.343805009923873,-3.2862427700760084,-1.1193375650150907,-1.8978873103414569
5.9995000000000003,-2.3454476332258252,-3.2842620635672608,-1.1202828935906879,-1.8834009427118947
6,-2.3470892636210277,-3.2822702548675928,-1.121220986376199,-1.8689463438645901
6.0004999999999997,-2.3487298955893787,-3.2802673743797879,-1.1221518592242221,-1.8545235865757594
