"Time","body.frame_a.phi","revolute.w"
1.6169999999999998,-2.5216614494324978,3.2191049409705741
1.6175999999999999,-2.5197286753269457,3.2234571665303995
1.6181999999999999,-2.5177932917730823,3.2278033634706613
1.6187999999999998,-2.5158553024032324,3.2321435072804308
1.6194,-2.5139147108647535,3.2364775734104274
1.6199999999999999,-2.5119715208200613,3.2408055372731517
1.6205999999999998,-2.510025735946662,3.2451273742430402
1.6211999999999998,-2.5080773599371819,3.2494430596565924
1.6217999999999999,-2.5061263964993987,3.253752568812518
1.6223999999999998,-2.5041728493562738,3.2580558769718668
1.6229999999999998,-2.5022167222459806,3.2623529593581804
1.6235999999999999,-2.5002580189219343,3.2666437911576245
1.6241999999999999,-2.4982967431528285,3.2709283475191264
1.6247999999999998,-2.496332898722657,3.2752066035545231
1.6254,-2.4943664894307509,3.279478534338693
1.6259999999999999,-2.49239751909181,3.2837441149096955
1.6265999999999998,-2.4904259915359264,3.2880033202689178
1.6271999999999998,-2.4884519106086227,3.2922561253812077
1.6277999999999999,-2.4864752801708776,3.2965025051750159
1.6283999999999998,-2.4844961040991631,3.3007424345425322
1.6289999999999998,-2.4825143862854651,3.304975888339829
1.6295999999999999,-2.4805301306373222,3.3092028413870032
1.6301999999999999,-2.4785433410778541,3.313423268468306
1.6307999999999998,-2.4765540215457924,3.3176371443322914
1.6314,-2.4745621759955077,3.3218444436919556
1.6319999999999999,-2.4725678083970482,3.3260451412248666
1.6325999999999998,-2.4705709227361621,3.3302392115733173
1.6331999999999998,-2.4685715230143321,3.3344266293444558
1.6337999999999999,-2.4665696132488071,3.3386073691104308
1.6343999999999999,-2.4645651974726315,3.3427814054085214
