"Time","body.phi","body.w","revolute2.phi","revolute2.w","revolute4.phi","revolute4.w","springDamper1D.s_rel","springDamper1D.v_rel"
4.6499999999999995,0.1552719054398406,-0.23233092292828739,-0.696585939190002,-0.016150014796739293,-0.1930210641551604,-0.24040593032665705,0.34129377085787421,0.0075901571524362478
4.6511999999999993,0.15499182978363038,-0.23446074851050991,-0.69660486433125635,-0.015391813609560332,-0.19331060238199779,-0.24215665531529007,0.34130266524907388,0.0072337941623764525
4.6523999999999992,0.15470920018159287,-0.23658625955365331,-0.69662287966355807,-0.014633423282196328,-0.19360223965018616,-0.24390297119475149,0.34131113202211449,0.0068773458651988492
4.6536,0.15442402255822157,-0.23870742188277949,-0.69663998482453582,-0.013874857205058221,-0.19389596985404634,-0.2456448504853086,0.34131917101088605,0.0065208183788958186
4.6547999999999998,0.15413630215440044,-0.24082420119236414,-0.69665617961112747,-0.013116129184380376,-0.19419178765116329,-0.24738226578455433,0.34132678212393974,0.0061642180164297108
4.6559999999999997,0.15384604425253701,-0.24293656325649954,-0.69667146383676826,-0.012357253042270219,-0.19448968766584712,-0.24911518977763467,0.3413339652773692,0.0058075510979786246
4.6571999999999996,0.15355325417649665,-0.2450444739295469,-0.69668583733140332,-0.011598242616842133,-0.19478966448920501,-0.25084359523796795,0.34134072039481611,0.0054508239510163477
4.6583999999999994,0.15325793729153553,-0.24714789914679711,-0.69669929994150126,-0.010839111762348544,-0.1950917126792151,-0.2525674550279714,0.34134704740747634,0.0050940429103910247
4.6595999999999993,0.15296009900423405,-0.24924680492512916,-0.69671185153006709,-0.010079874349311475,-0.1953958267607995,-0.25428674209978491,0.34135294625410589,0.0047372143184040566
4.6607999999999992,0.15265974476242999,-0.2513411573636693,-0.69672349197665617,-0.0093205442646542465,-0.19570200122589809,-0.25600142949599641,0.34135841688102686,0.0043803445248891239
4.6619999999999999,0.15235688005515172,-0.25343092264445133,-0.69673422117738704,-0.0085611354118324927,-0.1960102305335418,-0.25771149035036756,0.34136345924213379,0.0040234398872908989
4.6631999999999998,0.15205151041255238,-0.25551606703306923,-0.69674403904495497,-0.0078016617109680549,-0.1963205091099251,-0.25941689788855327,0.34136807329889945,0.0036665067707451603
4.6643999999999997,0.15174364140584154,-0.25759655687934535,-0.69675294550864564,-0.0070421370989772252,-0.19663283134848128,-0.26111762542883399,0.34137225902038126,0.0033095515481562678
4.6655999999999995,0.15143327864721987,-0.2596723586179831,-0.69676094051434734,-0.0062825755297046329,-0.1969471916099538,-0.26281364638283544,0.3413760163832269,0.0029525806002773285
4.6667999999999994,0.15112042778981175,-0.26174343876922695,-0.69676802402456595,-0.0055229909740542879,-0.19726358422247123,-0.2645049342562541,0.34137934537168119,0.0025956003157890503
4.6679999999999993,0.15080509452759883,-0.2638097639395221,-0.69677419601843638,-0.0047633974201212233,-0.19758200348161936,-0.26619146264958271,0.34138224597759137,0.0022386170913789071
4.6692,0.15048728459535304,-0.26587130082217397,-0.69677945649173767,-0.0040038088733225447,-0.19790244365051579,-0.26787320525883523,0.34138471820041416,0.0018816373318200526
4.6703999999999999,0.15016700376857084,-0.26792801619800138,-0.69678380545690499,-0.0032442393565313104,-0.19822489895988166,-0.26955013587626703,0.34138676204722129,0.0015246674500515912
4.6715999999999998,0.14984425786340488,-0.26997987693600478,-0.69678724294304384,-0.002484702910204791,-0.19854936360811704,-0.27122222839110716,0.34138837753270623,0.0011677138672562303
4.6727999999999996,0.14951905273659863,-0.27202684999401838,-0.69678976899594336,-0.001725213592518326,-0.19887583176137305,-0.27288945679027754,0.34138956467919018,0.00081078301294059307
4.6739999999999995,0.149191394285419,-0.27406890241937093,-0.69679138367808802,-0.00096578547949640269,-0.19920429755362501,-0.27455179515911915,0.34139032351662801,0.00045388132501424685
4.6751999999999994,0.14886128844759,-0.27610600134954444,-0.6967920870686739,-0.00020643266514427114,-0.19953475508674695,-0.27620921768211659,0.34139065408261549,9.7015249869006445e-05
4.6763999999999992,0.14852874120122583,-0.27813811401283334,-0.69679187926361918,0.0005528307384204277,-0.19986719843058376,-0.27786169864362315,0.34139055642239458,-0.00025980875754173143
4.6776,0.14819375856476394,-0.28016520772900427,-0.69679076037557952,0.0013119906008365971,-0.20020162162302582,-0.27950921242858595,0.34139003058886047,-0.0006165842336238981
4.6787999999999998,0.14785634623990482,-0.28218724945112333,-0.69678873059879209,0.0020710334793557356,-0.20053801905949123,-0.28115173271144545,0.34138907667303608,-0.00097330503783861705
